date,team,opponent,is_home,home_team,arena,city,capacity,lon,lat,distance,distance_km,distance_mi
2024-04-07,New Jersey Devils,Nashville Predators,1,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,527673.8181924379,527.7,327.9
2024-04-09,New Jersey Devils,Toronto Maple Leafs,1,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,0,0,0
2024-04-11,New Jersey Devils,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,537830.9037775648,537.8,334.2
2024-04-13,New Jersey Devils,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,543481.0003991526,543.5,337.7
2024-04-15,New Jersey Devils,New York Islanders,1,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,125705.8044611412,125.7,78.1
2024-12-25,New Jersey Devils,none,1,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,0,0,0
202402-04,New Jersey Devils,none,1,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,0,0,0
2023-10-09,New York Islanders,none,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,NA,NA,NA
2023-10-14,New York Islanders,Buffalo Sabres,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-10-17,New York Islanders,Arizona Coyotes,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-10-20,New York Islanders,New Jersey Devils,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-10-21,New York Islanders,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,490498.970965579,490.5,304.8
2023-10-24,New York Islanders,Colorado Avalanche,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,490498.970965579,490.5,304.8
2023-10-26,New York Islanders,Ottawa Senators,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-10-28,New York Islanders,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,791349.6167515082,791.3,491.7
2023-10-30,New York Islanders,Detroit Red Wings,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,791349.6167515082,791.3,491.7
2023-11-02,New York Islanders,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,346589.56617651944,346.6,215.4
2023-11-04,New York Islanders,Carolina Hurricanes,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,346589.56617651944,346.6,215.4
2023-11-07,New York Islanders,Minnesota Wild,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-11-09,New York Islanders,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,288392.8474957751,288.4,179.2
2023-11-11,New York Islanders,Washington Capitals,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,288392.8474957751,288.4,179.2
2023-11-13,New York Islanders,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,3278222.360414143,3278.2,2037
2023-11-15,New York Islanders,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,818126.8676329333,818.1,508.4
2023-11-16,New York Islanders,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2023-11-18,New York Islanders,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,711620.6030164532,711.6,442.2
2023-11-22,New York Islanders,Philadelphia Flyers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,3281487.8676453973,3281.5,2039
2023-11-24,New York Islanders,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,540885.7982922909,540.9,336.1
2023-11-25,New York Islanders,Philadelphia Flyers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,540885.7982922909,540.9,336.1
2023-11-28,New York Islanders,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,37623.177988894386,37.6,23.4
2023-11-30,New York Islanders,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,677561.2100350239,677.6,421
2023-12-02,New York Islanders,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1084459.2734724018,1084.5,673.9
2023-12-05,New York Islanders,San Jose Sharks,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,1730798.5441411135,1730.8,1075.5
2023-12-07,New York Islanders,Columbus Blue Jackets,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-09,New York Islanders,Los Angeles Kings,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-11,New York Islanders,Toronto Maple Leafs,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-13,New York Islanders,Anaheim Ducks,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-15,New York Islanders,Boston Bruins,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-16,New York Islanders,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,532735.2206696817,532.7,331
2023-12-19,New York Islanders,Edmonton Oilers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,532735.2206696817,532.7,331
2023-12-20,New York Islanders,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,346589.56617651944,346.6,215.4
2023-12-23,New York Islanders,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,375941.0258508837,375.9,233.6
2023-12-27,New York Islanders,Pittsburgh Penguins,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,699198.1462061191,699.2,434.5
2023-12-29,New York Islanders,Washington Capitals,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-12-31,New York Islanders,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,530351.201621296,530.4,329.5
2024-01-02,New York Islanders,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,2124750.5807686085,2124.8,1320.3
2024-01-04,New York Islanders,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,936540.704891935,936.5,581.9
2024-01-06,New York Islanders,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,420963.1606222841,421,261.6
2024-01-09,New York Islanders,Vancouver Canucks,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,3618286.4026892665,3618.3,2248.3
2024-01-11,New York Islanders,Toronto Maple Leafs,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-01-13,New York Islanders,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1244213.4705801618,1244.2,773.1
2024-01-15,New York Islanders,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1113756.3354852085,1113.8,692.1
2024-01-16,New York Islanders,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,629189.0457560978,629.2,391
2024-01-19,New York Islanders,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,1153069.7453639766,1153.1,716.5
2024-01-21,New York Islanders,Dallas Stars,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,1172471.9182972533,1172.5,728.5
2024-01-23,New York Islanders,Vegas Golden Knights,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-01-25,New York Islanders,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,532735.2206696817,532.7,331
2024-01-27,New York Islanders,Florida Panthers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,532735.2206696817,532.7,331
2024-02-05,New York Islanders,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,568985.6118931795,569,353.6
2024-02-08,New York Islanders,Tampa Bay Lightning,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,568985.6118931795,569,353.6
2024-02-10,New York Islanders,Calgary Flames,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-02-13,New York Islanders,Seattle Kraken,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-02-18,New York Islanders,New York Rangers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-02-20,New York Islanders,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,530351.201621296,530.4,329.5
2024-02-22,New York Islanders,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,899203.3544444883,899.2,558.7
2024-02-24,New York Islanders,Tampa Bay Lightning,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,1428587.0624576826,1428.6,887.7
2024-02-26,New York Islanders,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,2231219.6137686074,2231.2,1386.4
2024-02-29,New York Islanders,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,1609790.0246552068,1609.8,1000.3
2024-03-02,New York Islanders,Boston Bruins,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,797913.0900460543,797.9,495.8
2024-03-05,New York Islanders,St. Louis Blues,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-03-07,New York Islanders,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,4131181.4514142578,4131.2,2567
2024-03-10,New York Islanders,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,535467.9400962438,535.5,332.7
2024-03-11,New York Islanders,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,44590.21555509094,44.6,27.7
2024-03-14,New York Islanders,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,3536249.0810487806,3536.2,2197.3
2024-03-16,New York Islanders,Ottawa Senators,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,490498.970965579,490.5,304.8
2024-03-17,New York Islanders,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,22964.611563847666,23,14.3
2024-03-19,New York Islanders,Carolina Hurricanes,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,22964.611563847666,23,14.3
2024-03-21,New York Islanders,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,797913.0900460543,797.9,495.8
2024-03-23,New York Islanders,Winnipeg Jets,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,797913.0900460543,797.9,495.8
2024-03-24,New York Islanders,New Jersey Devils,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-03-28,New York Islanders,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1730798.5441411135,1730.8,1075.5
2024-03-30,New York Islanders,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2024-04-01,New York Islanders,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,1490049.4277420547,1490,925.9
2024-04-02,New York Islanders,Chicago Blackhawks,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,152342.50108180422,152.3,94.7
2024-04-04,New York Islanders,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,791349.6167515082,791.3,491.7
2024-04-06,New York Islanders,Nashville Predators,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,791349.6167515082,791.3,491.7
2024-04-09,New York Islanders,New York Rangers,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-04-11,New York Islanders,Montreal Canadiens,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2024-04-13,New York Islanders,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,22964.611563847666,23,14.3
2024-04-15,New York Islanders,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,15100.00565921408,15.1,9.4
2024-04-17,New York Islanders,Pittsburgh Penguins,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,37623.177988894386,37.6,23.4
2024-12-25,New York Islanders,none,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
202402-04,New York Islanders,none,1,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,0,0,0
2023-10-09,New York Rangers,none,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,NA,NA,NA
2023-10-12,New York Rangers,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,469012.4021492594,469,291.4
2023-10-14,New York Rangers,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,472602.5091772625,472.6,293.7
2023-10-16,New York Rangers,Arizona Coyotes,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,769074.8406308512,769.1,477.9
2023-10-19,New York Rangers,Nashville Predators,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-10-21,New York Rangers,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,3870253.5772914565,3870.3,2404.9
2023-10-24,New York Rangers,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,711620.6030164532,711.6,442.2
2023-10-26,New York Rangers,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,281894.74037509563,281.9,175.2
2023-10-28,New York Rangers,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,818126.8676329333,818.1,508.4
2023-10-30,New York Rangers,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,1865751.6423986272,1865.8,1159.3
2023-11-02,New York Rangers,Carolina Hurricanes,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,2065929.3606216947,2065.9,1283.7
2023-11-04,New York Rangers,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1623385.0402885545,1623.4,1008.7
2023-11-07,New York Rangers,Detroit Red Wings,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1623385.0402885545,1623.4,1008.7
2023-11-09,New York Rangers,Minnesota Wild,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-11-12,New York Rangers,Columbus Blue Jackets,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-11-18,New York Rangers,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,15100.00565921408,15.1,9.4
2023-11-20,New York Rangers,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,2195841.7810064247,2195.8,1364.4
2023-11-22,New York Rangers,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,1723171.7088671818,1723.2,1070.7
2023-11-24,New York Rangers,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,414096.22607688245,414.1,257.3
2023-11-25,New York Rangers,Boston Bruins,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,137629.08467576618,137.6,85.5
2023-11-27,New York Rangers,Buffalo Sabres,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-11-29,New York Rangers,Detroit Red Wings,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-12-02,New York Rangers,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1224530.548037213,1224.5,760.9
2023-12-03,New York Rangers,San Jose Sharks,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1224530.548037213,1224.5,760.9
2023-12-05,New York Rangers,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,529953.1572074691,530,329.3
2023-12-09,New York Rangers,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,717994.1597189178,718,446.1
2023-12-10,New York Rangers,Los Angeles Kings,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,330887.45605757844,330.9,205.6
2023-12-12,New York Rangers,Toronto Maple Leafs,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-12-15,New York Rangers,Anaheim Ducks,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-12-16,New York Rangers,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,303232.0170825896,303.2,188.4
2023-12-19,New York Rangers,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,691510.5726990816,691.5,429.7
2023-12-22,New York Rangers,Edmonton Oilers,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,548429.137031633,548.4,340.8
2023-12-23,New York Rangers,Buffalo Sabres,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-12-27,New York Rangers,Washington Capitals,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2023-12-29,New York Rangers,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1726272.470671613,1726.3,1072.7
2023-12-30,New York Rangers,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2024-01-02,New York Rangers,Carolina Hurricanes,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1621949.8931116152,1621.9,1007.8
2024-01-04,New York Rangers,Chicago Blackhawks,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-01-06,New York Rangers,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,529393.9910495922,529.4,329
2024-01-08,New York Rangers,Vancouver Canucks,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,529393.9910495922,529.4,329
2024-01-11,New York Rangers,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,1406406.182568733,1406.4,873.9
2024-01-13,New York Rangers,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,1143600.758304462,1143.6,710.6
2024-01-14,New York Rangers,Washington Capitals,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,330887.45605757844,330.9,205.6
2024-01-16,New York Rangers,Seattle Kraken,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-01-18,New York Rangers,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,3595423.8182039084,3595.4,2234.1
2024-01-20,New York Rangers,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,362988.3050952587,363,225.6
2024-01-21,New York Rangers,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2024-01-23,New York Rangers,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,535467.9400962438,535.5,332.7
2024-01-26,New York Rangers,Vegas Golden Knights,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,4108216.842569696,4108.2,2552.7
2024-01-27,New York Rangers,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,529953.1572074691,530,329.3
2024-02-05,New York Rangers,Colorado Avalanche,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,529953.1572074691,530,329.3
2024-02-07,New York Rangers,Tampa Bay Lightning,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-02-09,New York Rangers,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,1149507.3140170514,1149.5,714.3
2024-02-12,New York Rangers,Calgary Flames,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1149507.3140170514,1149.5,714.3
2024-02-15,New York Rangers,Montreal Canadiens,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-02-18,New York Rangers,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,22964.611563847666,23,14.3
2024-02-20,New York Rangers,Dallas Stars,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,22964.611563847666,23,14.3
2024-02-22,New York Rangers,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,15100.00565921408,15.1,9.4
2024-02-24,New York Rangers,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,125705.8044611412,125.7,78.1
2024-02-25,New York Rangers,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,668516.9280593809,668.5,415.4
2024-02-28,New York Rangers,Columbus Blue Jackets,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,769074.8406308512,769.1,477.9
2024-03-02,New York Rangers,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,548429.137031633,548.4,340.8
2024-03-04,New York Rangers,Florida Panthers,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,548429.137031633,548.4,340.8
2024-03-09,New York Rangers,St. Louis Blues,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-03-11,New York Rangers,New Jersey Devils,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-03-12,New York Rangers,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,688248.8443841831,688.2,427.7
2024-03-14,New York Rangers,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,943181.5506780816,943.2,586.1
2024-03-16,New York Rangers,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,1409292.6495290073,1409.3,875.7
2024-03-17,New York Rangers,New York Islanders,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,507923.0910294046,507.9,315.6
2024-03-19,New York Rangers,Winnipeg Jets,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-03-21,New York Rangers,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,303232.0170825896,303.2,188.4
2024-03-23,New York Rangers,Florida Panthers,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,303232.0170825896,303.2,188.4
2024-03-26,New York Rangers,Philadelphia Flyers,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
2024-03-28,New York Rangers,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,2623686.0413595443,2623.7,1630.3
2024-03-30,New York Rangers,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,936540.704891935,936.5,581.9
2024-04-01,New York Rangers,Pittsburgh Penguins,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,3437528.551289038,3437.5,2136
2024-04-03,New York Rangers,New Jersey Devils,1,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,0,0,0
